# x_norm y_norm Predicted_u
6.128758e-01 -2.342209e-01 -6.288109e-01
6.057080e-01 -2.310296e-01 -6.270307e-01
5.985402e-01 -2.278384e-01 -6.245145e-01
5.913725e-01 -2.246472e-01 -6.215651e-01
5.842047e-01 -2.214549e-01 -6.179502e-01
5.770369e-01 -2.182637e-01 -6.142814e-01
5.698691e-01 -2.150724e-01 -6.096817e-01
5.627013e-01 -2.118812e-01 -6.049745e-01
5.555335e-01 -2.086900e-01 -5.994962e-01
5.483658e-01 -2.054987e-01 -5.938128e-01
5.411970e-01 -2.023075e-01 -5.875939e-01
5.340292e-01 -1.991163e-01 -5.809346e-01
5.268614e-01 -1.959250e-01 -5.737891e-01
5.196936e-01 -1.927338e-01 -5.662423e-01
5.125259e-01 -1.895425e-01 -5.586019e-01
5.053581e-01 -1.863503e-01 -5.503485e-01
4.981903e-01 -1.831591e-01 -5.419380e-01
4.910225e-01 -1.799678e-01 -5.328504e-01
4.838547e-01 -1.767766e-01 -5.237611e-01
4.766870e-01 -1.735854e-01 -5.142778e-01
4.695192e-01 -1.703941e-01 -5.042884e-01
4.623514e-01 -1.672029e-01 -4.943305e-01
4.551836e-01 -1.640116e-01 -4.840313e-01
4.480158e-01 -1.608204e-01 -4.735772e-01
4.408480e-01 -1.576292e-01 -4.628990e-01
4.336803e-01 -1.544379e-01 -4.517220e-01
4.265115e-01 -1.512457e-01 -4.405992e-01
4.193437e-01 -1.480544e-01 -4.293071e-01
4.121759e-01 -1.448632e-01 -4.182522e-01
4.050081e-01 -1.416720e-01 -4.065100e-01
3.978404e-01 -1.384807e-01 -3.947343e-01
3.906726e-01 -1.352895e-01 -3.829182e-01
3.835048e-01 -1.320983e-01 -3.711426e-01
-3.547827e-01 1.966083e-01 -5.154794e-01
-3.619504e-01 1.998005e-01 -5.284331e-01
-3.691182e-01 2.029918e-01 -5.411032e-01
-3.762860e-01 2.061830e-01 -5.536934e-01
-3.834548e-01 2.093742e-01 -5.660958e-01
-3.906226e-01 2.125655e-01 -5.782937e-01
-3.977903e-01 2.157567e-01 -5.901613e-01
-4.049581e-01 2.189480e-01 -6.016186e-01
-4.121259e-01 2.221392e-01 -6.132594e-01
-4.192937e-01 2.253304e-01 -6.243075e-01
-4.264615e-01 2.285217e-01 -6.353106e-01
-4.336292e-01 2.317129e-01 -6.457323e-01
-4.407970e-01 2.349051e-01 -6.560255e-01
-4.479648e-01 2.380964e-01 -6.659083e-01
-4.551326e-01 2.412876e-01 -6.754596e-01
-4.623004e-01 2.444789e-01 -6.845663e-01
-4.694682e-01 2.476701e-01 -6.933731e-01
-4.766359e-01 2.508613e-01 -7.017483e-01
-4.838037e-01 2.540526e-01 -7.096737e-01
-4.909715e-01 2.572438e-01 -7.172883e-01
-4.981403e-01 2.604350e-01 -7.242765e-01
-5.053081e-01 2.636263e-01 -7.308768e-01
-5.124758e-01 2.668175e-01 -7.371832e-01
-5.196436e-01 2.700098e-01 -7.425567e-01
-5.268114e-01 2.732010e-01 -7.478972e-01
-5.339792e-01 2.763922e-01 -7.525625e-01
-5.411470e-01 2.795835e-01 -7.566937e-01
-5.483147e-01 2.827747e-01 -7.603712e-01
-5.554825e-01 2.859660e-01 -7.634503e-01
-5.626503e-01 2.891572e-01 -7.662386e-01
-5.698181e-01 2.923484e-01 -7.684056e-01
-5.769859e-01 2.955397e-01 -7.698426e-01
-5.841537e-01 2.987309e-01 -7.707809e-01
-5.913214e-01 3.019221e-01 -7.712478e-01
-5.984892e-01 3.051144e-01 -7.711983e-01
-6.056570e-01 3.083056e-01 -7.706506e-01
-6.128258e-01 3.114969e-01 -7.693945e-01
-6.199936e-01 3.146881e-01 -7.679984e-01
-6.271613e-01 3.178793e-01 -7.654173e-01
-6.343291e-01 3.210706e-01 -7.626870e-01
-6.414969e-01 3.242618e-01 -7.593760e-01
-6.486647e-01 3.274531e-01 -7.554411e-01
-6.558325e-01 3.306443e-01 -7.508882e-01
-6.630002e-01 3.338355e-01 -7.458525e-01
-6.701680e-01 3.370278e-01 -7.404816e-01
-6.773358e-01 3.402190e-01 -7.342489e-01
-6.845036e-01 3.434102e-01 -7.276280e-01
-6.916714e-01 3.466015e-01 -7.205628e-01
-6.988391e-01 3.497927e-01 -7.128103e-01
-7.060069e-01 3.529840e-01 -7.045100e-01
-7.131747e-01 3.561752e-01 -6.957076e-01
-7.203425e-01 3.593664e-01 -6.865453e-01
-7.275113e-01 3.625577e-01 -6.769598e-01
-7.346791e-01 3.657489e-01 -6.666560e-01
-7.418468e-01 3.689401e-01 -6.558014e-01
-7.490146e-01 3.721324e-01 -6.443498e-01
-7.561824e-01 3.753236e-01 -6.328654e-01
-7.633502e-01 3.785149e-01 -6.206783e-01
-7.705180e-01 3.817061e-01 -6.079749e-01
-7.776857e-01 3.848973e-01 -5.947847e-01
-7.848535e-01 3.880886e-01 -5.812283e-01
-7.920213e-01 3.912798e-01 -5.670708e-01
-7.991891e-01 3.944711e-01 -5.529136e-01
-8.063569e-01 3.976623e-01 -5.379135e-01
-8.135246e-01 4.008535e-01 -5.227289e-01
-8.206924e-01 4.040448e-01 -5.072194e-01
-8.278602e-01 4.072370e-01 -4.907801e-01
-8.350280e-01 4.104282e-01 -4.743457e-01
-8.421968e-01 4.136195e-01 -4.574907e-01
-8.493646e-01 4.168107e-01 -4.399824e-01
-8.565323e-01 4.200020e-01 -4.224584e-01
-8.637001e-01 4.231932e-01 -4.043074e-01
-8.708679e-01 4.263844e-01 -3.863775e-01
-8.780357e-01 4.295757e-01 -3.675821e-01
-8.852035e-01 4.327669e-01 -3.482556e-01
-8.923712e-01 4.359582e-01 -3.294741e-01
9.179021e-01 -3.786159e-01 -2.449735e-01
9.107344e-01 -3.754247e-01 -2.632449e-01
9.035666e-01 -3.722334e-01 -2.805638e-01
8.963988e-01 -3.690422e-01 -2.979146e-01
8.892300e-01 -3.658499e-01 -3.150559e-01
8.820622e-01 -3.626587e-01 -3.317580e-01
8.748945e-01 -3.594675e-01 -3.483981e-01
8.677267e-01 -3.562762e-01 -3.645419e-01
8.605589e-01 -3.530850e-01 -3.802367e-01
8.533911e-01 -3.498938e-01 -3.957774e-01
8.462233e-01 -3.467025e-01 -4.109135e-01
8.390556e-01 -3.435113e-01 -4.256587e-01
8.318878e-01 -3.403200e-01 -4.401048e-01
8.247200e-01 -3.371288e-01 -4.541944e-01
8.175522e-01 -3.339376e-01 -4.677866e-01
8.103844e-01 -3.307453e-01 -4.807141e-01
8.032166e-01 -3.275541e-01 -4.932865e-01
7.960489e-01 -3.243629e-01 -5.059792e-01
7.888811e-01 -3.211716e-01 -5.175835e-01
7.817133e-01 -3.179804e-01 -5.288643e-01
7.745445e-01 -3.147891e-01 -5.398684e-01
7.673767e-01 -3.115979e-01 -5.501431e-01
7.602090e-01 -3.084067e-01 -5.601712e-01
7.530412e-01 -3.052154e-01 -5.695386e-01
7.458734e-01 -3.020242e-01 -5.785060e-01
7.387056e-01 -2.988329e-01 -5.870590e-01
7.315378e-01 -2.956407e-01 -5.948099e-01
7.243701e-01 -2.924495e-01 -6.021349e-01
7.172023e-01 -2.892582e-01 -6.090419e-01
7.100345e-01 -2.860670e-01 -6.154373e-01
7.028667e-01 -2.828758e-01 -6.214199e-01
6.956989e-01 -2.796845e-01 -6.264405e-01
6.885312e-01 -2.764933e-01 -6.311395e-01
6.813634e-01 -2.733020e-01 -6.354096e-01
6.741956e-01 -2.701108e-01 -6.389509e-01
6.670278e-01 -2.669196e-01 -6.420370e-01
6.598590e-01 -2.637283e-01 -6.446099e-01
6.526912e-01 -2.605361e-01 -6.464043e-01
6.455235e-01 -2.573448e-01 -6.477430e-01
6.383557e-01 -2.541536e-01 -6.486543e-01
6.311879e-01 -2.509624e-01 -6.491529e-01
6.240201e-01 -2.477711e-01 -6.485652e-01
6.168523e-01 -2.445799e-01 -6.480250e-01
6.096846e-01 -2.413887e-01 -6.466999e-01
6.025168e-01 -2.381974e-01 -6.450721e-01
5.953490e-01 -2.350062e-01 -6.425069e-01
5.881812e-01 -2.318149e-01 -6.398478e-01
5.810134e-01 -2.286237e-01 -6.364266e-01
5.738457e-01 -2.254315e-01 -6.322415e-01
5.666779e-01 -2.222402e-01 -6.281241e-01
5.595101e-01 -2.190490e-01 -6.232046e-01
5.523423e-01 -2.158578e-01 -6.181282e-01
5.451735e-01 -2.126665e-01 -6.121162e-01
5.380057e-01 -2.094753e-01 -6.062231e-01
5.308380e-01 -2.062840e-01 -5.994276e-01
5.236702e-01 -2.030928e-01 -5.924920e-01
5.165024e-01 -1.999016e-01 -5.850480e-01
5.093346e-01 -1.967103e-01 -5.771149e-01
5.021668e-01 -1.935191e-01 -5.690255e-01
4.949991e-01 -1.903268e-01 -5.602454e-01
4.878313e-01 -1.871356e-01 -5.516645e-01
4.806635e-01 -1.839444e-01 -5.422105e-01
4.734957e-01 -1.807531e-01 -5.327893e-01
4.663279e-01 -1.775619e-01 -5.229491e-01
4.591602e-01 -1.743707e-01 -5.127382e-01
4.519924e-01 -1.711794e-01 -5.025225e-01
4.448246e-01 -1.679882e-01 -4.917865e-01
4.376568e-01 -1.647969e-01 -4.808446e-01
4.304880e-01 -1.616057e-01 -4.697196e-01
4.233202e-01 -1.584145e-01 -4.587317e-01
4.161525e-01 -1.552222e-01 -4.473370e-01
4.089847e-01 -1.520310e-01 -4.357954e-01
4.018169e-01 -1.488397e-01 -4.240246e-01
3.946491e-01 -1.456485e-01 -4.122969e-01
3.874813e-01 -1.424573e-01 -4.003962e-01
3.803136e-01 -1.392660e-01 -3.884647e-01
-3.579739e-01 1.894405e-01 -5.012494e-01
-3.651417e-01 1.926327e-01 -5.138797e-01
-3.723105e-01 1.958240e-01 -5.265915e-01
-3.794782e-01 1.990152e-01 -5.388421e-01
-3.866460e-01 2.022065e-01 -5.511500e-01
-3.938138e-01 2.053977e-01 -5.629466e-01
-4.009816e-01 2.085889e-01 -5.748405e-01
-4.081494e-01 2.117802e-01 -5.865790e-01
-4.153171e-01 2.149714e-01 -5.979421e-01
-4.224849e-01 2.181626e-01 -6.089768e-01
-4.296527e-01 2.213539e-01 -6.199809e-01
-4.368205e-01 2.245451e-01 -6.302524e-01
-4.439883e-01 2.277374e-01 -6.405361e-01
-4.511560e-01 2.309286e-01 -6.503438e-01
-4.583238e-01 2.341198e-01 -6.597663e-01
-4.654916e-01 2.373111e-01 -6.688934e-01
-4.726594e-01 2.405023e-01 -6.777118e-01
-4.798272e-01 2.436936e-01 -6.860988e-01
-4.869960e-01 2.468848e-01 -6.941205e-01
-4.941637e-01 2.500760e-01 -7.014509e-01
-5.013315e-01 2.532673e-01 -7.085587e-01
-5.084993e-01 2.564585e-01 -7.152077e-01
-5.156671e-01 2.596497e-01 -7.212824e-01
-5.228349e-01 2.628420e-01 -7.268954e-01
-5.300026e-01 2.660332e-01 -7.322700e-01
-5.371704e-01 2.692245e-01 -7.367709e-01
-5.443382e-01 2.724157e-01 -7.412645e-01
-5.515060e-01 2.756069e-01 -7.450163e-01
-5.586738e-01 2.787982e-01 -7.480708e-01
-5.658415e-01 2.819894e-01 -7.508135e-01
-5.730093e-01 2.851807e-01 -7.528350e-01
-5.801771e-01 2.883719e-01 -7.546395e-01
-5.873449e-01 2.915631e-01 -7.555832e-01
-5.945127e-01 2.947544e-01 -7.563052e-01
-6.016815e-01 2.979466e-01 -7.562001e-01
-6.088492e-01 3.011378e-01 -7.556458e-01
-6.160170e-01 3.043291e-01 -7.546374e-01
-6.231848e-01 3.075203e-01 -7.531540e-01
-6.303526e-01 3.107116e-01 -7.509296e-01
-6.375204e-01 3.139028e-01 -7.483426e-01
-6.446881e-01 3.170940e-01 -7.447992e-01
-6.518559e-01 3.202853e-01 -7.412618e-01
-6.590237e-01 3.234765e-01 -7.369098e-01
-6.661915e-01 3.266677e-01 -7.316031e-01
-6.733593e-01 3.298590e-01 -7.265171e-01
-6.805270e-01 3.330512e-01 -7.202921e-01
-6.876948e-01 3.362425e-01 -7.139434e-01
-6.948626e-01 3.394337e-01 -7.069424e-01
-7.020304e-01 3.426249e-01 -6.991647e-01
-7.091982e-01 3.458162e-01 -6.908052e-01
-7.163670e-01 3.490074e-01 -6.824828e-01
-7.235347e-01 3.521987e-01 -6.734540e-01
-7.307025e-01 3.553899e-01 -6.637310e-01
-7.378703e-01 3.585811e-01 -6.535801e-01
-7.450381e-01 3.617724e-01 -6.427711e-01
-7.522059e-01 3.649636e-01 -6.317216e-01
-7.593736e-01 3.681558e-01 -6.202728e-01
-7.665414e-01 3.713471e-01 -6.082197e-01
-7.737092e-01 3.745383e-01 -5.954971e-01
-7.808770e-01 3.777296e-01 -5.824827e-01
-7.880448e-01 3.809208e-01 -5.690679e-01
-7.952125e-01 3.841120e-01 -5.551513e-01
-8.023803e-01 3.873033e-01 -5.405972e-01
-8.095481e-01 3.904945e-01 -5.259935e-01
-8.167159e-01 3.936858e-01 -5.105896e-01
-8.238837e-01 3.968770e-01 -4.951783e-01
-8.310524e-01 4.000682e-01 -4.792031e-01
-8.382202e-01 4.032605e-01 -4.627021e-01
-8.453880e-01 4.064517e-01 -4.460909e-01
-8.525558e-01 4.096429e-01 -4.290129e-01
-8.597236e-01 4.128342e-01 -4.109662e-01
-8.668914e-01 4.160254e-01 -3.932616e-01
-8.740591e-01 4.192167e-01 -3.753786e-01
-8.812269e-01 4.224079e-01 -3.570673e-01
-8.883947e-01 4.255991e-01 -3.379126e-01
-8.955625e-01 4.287904e-01 -3.188563e-01
9.147109e-01 -3.857837e-01 -2.562474e-01
9.075431e-01 -3.825924e-01 -2.739089e-01
9.003743e-01 -3.794012e-01 -2.919693e-01
8.932066e-01 -3.762100e-01 -3.094355e-01
8.860388e-01 -3.730187e-01 -3.269216e-01
8.788710e-01 -3.698265e-01 -3.437489e-01
8.717032e-01 -3.666353e-01 -3.605092e-01
8.645354e-01 -3.634440e-01 -3.767201e-01
8.573677e-01 -3.602528e-01 -3.926824e-01
8.501999e-01 -3.570615e-01 -4.085456e-01
8.430321e-01 -3.538703e-01 -4.235998e-01
8.358643e-01 -3.506791e-01 -4.390396e-01
8.286965e-01 -3.474878e-01 -4.537160e-01
8.215288e-01 -3.442966e-01 -4.672838e-01
8.143610e-01 -3.411053e-01 -4.814402e-01
8.071932e-01 -3.379141e-01 -4.946922e-01
8.000254e-01 -3.347219e-01 -5.074205e-01
7.928576e-01 -3.315306e-01 -5.200065e-01
7.856898e-01 -3.283394e-01 -5.318891e-01
7.785211e-01 -3.251482e-01 -5.432450e-01
7.713533e-01 -3.219569e-01 -5.541568e-01
7.641855e-01 -3.187657e-01 -5.651661e-01
7.570177e-01 -3.155744e-01 -5.754207e-01
7.498499e-01 -3.123832e-01 -5.846460e-01
7.426822e-01 -3.091920e-01 -5.936193e-01
7.355144e-01 -3.060007e-01 -6.026380e-01
7.283466e-01 -3.028095e-01 -6.103228e-01
7.211788e-01 -2.996173e-01 -6.181155e-01
7.140110e-01 -2.964260e-01 -6.250107e-01
7.068433e-01 -2.932348e-01 -6.314807e-01
6.996755e-01 -2.900435e-01 -6.374189e-01
6.925077e-01 -2.868523e-01 -6.426461e-01
6.853399e-01 -2.836611e-01 -6.473328e-01
6.781721e-01 -2.804698e-01 -6.522562e-01
6.710043e-01 -2.772786e-01 -6.557771e-01
6.638356e-01 -2.740873e-01 -6.588165e-01
6.566678e-01 -2.708961e-01 -6.614571e-01
6.495000e-01 -2.677049e-01 -6.632720e-01
6.423322e-01 -2.645126e-01 -6.647915e-01
6.351644e-01 -2.613214e-01 -6.659427e-01
6.279967e-01 -2.581302e-01 -6.665056e-01
6.208289e-01 -2.549389e-01 -6.664026e-01
6.136611e-01 -2.517477e-01 -6.656094e-01
6.064933e-01 -2.485564e-01 -6.643426e-01
5.993255e-01 -2.453652e-01 -6.627424e-01
5.921578e-01 -2.421740e-01 -6.603255e-01
5.849900e-01 -2.389827e-01 -6.575400e-01
5.778222e-01 -2.357915e-01 -6.542295e-01
5.706544e-01 -2.326002e-01 -6.505010e-01
5.634866e-01 -2.294080e-01 -6.463529e-01
5.563189e-01 -2.262168e-01 -6.411572e-01
5.491501e-01 -2.230255e-01 -6.362952e-01
5.419823e-01 -2.198343e-01 -6.305178e-01
5.348145e-01 -2.166431e-01 -6.242093e-01
5.276467e-01 -2.134518e-01 -6.176844e-01
5.204789e-01 -2.102606e-01 -6.107695e-01
5.133112e-01 -2.070693e-01 -6.031417e-01
5.061434e-01 -2.038781e-01 -5.955841e-01
4.989756e-01 -2.006869e-01 -5.871769e-01
4.918078e-01 -1.974956e-01 -5.786842e-01
4.846400e-01 -1.943034e-01 -5.695640e-01
4.774723e-01 -1.911122e-01 -5.605284e-01
4.703045e-01 -1.879209e-01 -5.507916e-01
4.631367e-01 -1.847297e-01 -5.408737e-01
4.559689e-01 -1.815384e-01 -5.308610e-01
4.488011e-01 -1.783472e-01 -5.201650e-01
4.416334e-01 -1.751560e-01 -5.098772e-01
4.344646e-01 -1.719647e-01 -4.988196e-01
4.272968e-01 -1.687735e-01 -4.877762e-01
4.201290e-01 -1.655822e-01 -4.763811e-01
4.129612e-01 -1.623910e-01 -4.646452e-01
4.057934e-01 -1.591988e-01 -4.529625e-01
3.986257e-01 -1.560075e-01 -4.416265e-01
3.914579e-01 -1.528163e-01 -4.295389e-01
3.842901e-01 -1.496251e-01 -4.175472e-01
3.771223e-01 -1.464338e-01 -4.055436e-01
-3.611651e-01 1.822727e-01 -4.863071e-01
-3.683339e-01 1.854640e-01 -4.991672e-01
-3.755017e-01 1.886562e-01 -5.112843e-01
-3.826695e-01 1.918474e-01 -5.234821e-01
-3.898373e-01 1.950387e-01 -5.359128e-01
-3.970050e-01 1.982299e-01 -5.475435e-01
-4.041728e-01 2.014212e-01 -5.593714e-01
-4.113406e-01 2.046124e-01 -5.708638e-01
-4.185084e-01 2.078036e-01 -5.821505e-01
-4.256762e-01 2.109949e-01 -5.932341e-01
-4.328439e-01 2.141861e-01 -6.040175e-01
-4.400117e-01 2.173773e-01 -6.143876e-01
-4.471795e-01 2.205686e-01 -6.243652e-01
-4.543473e-01 2.237608e-01 -6.343350e-01
-4.615151e-01 2.269521e-01 -6.436762e-01
-4.686828e-01 2.301433e-01 -6.528986e-01
-4.758506e-01 2.333345e-01 -6.615183e-01
-4.830194e-01 2.365258e-01 -6.696139e-01
-4.901872e-01 2.397170e-01 -6.777842e-01
-4.973550e-01 2.429082e-01 -6.852952e-01
-5.045228e-01 2.460995e-01 -6.923836e-01
-5.116905e-01 2.492907e-01 -6.991434e-01
-5.188583e-01 2.524820e-01 -7.050633e-01
-5.260261e-01 2.556732e-01 -7.110120e-01
-5.331939e-01 2.588654e-01 -7.163008e-01
-5.403617e-01 2.620567e-01 -7.208551e-01
-5.475294e-01 2.652479e-01 -7.252667e-01
-5.546972e-01 2.684392e-01 -7.287765e-01
-5.618650e-01 2.716304e-01 -7.323273e-01
-5.690328e-01 2.748216e-01 -7.352440e-01
-5.762006e-01 2.780129e-01 -7.371542e-01
-5.833683e-01 2.812041e-01 -7.390095e-01
-5.905361e-01 2.843953e-01 -7.400865e-01
-5.977049e-01 2.875866e-01 -7.406561e-01
-6.048727e-01 2.907778e-01 -7.407612e-01
-6.120405e-01 2.939701e-01 -7.404816e-01
-6.192083e-01 2.971613e-01 -7.393570e-01
-6.263760e-01 3.003525e-01 -7.378266e-01
-6.335438e-01 3.035438e-01 -7.359319e-01
-6.407116e-01 3.067350e-01 -7.334587e-01
-6.478794e-01 3.099263e-01 -7.300717e-01
-6.550472e-01 3.131175e-01 -7.264812e-01
-6.622149e-01 3.163087e-01 -7.222390e-01
-6.693827e-01 3.195000e-01 -7.173500e-01
-6.765505e-01 3.226912e-01 -7.120316e-01
-6.837183e-01 3.258824e-01 -7.062176e-01
-6.908861e-01 3.290747e-01 -6.995461e-01
-6.980538e-01 3.322659e-01 -6.927330e-01
-7.052216e-01 3.354572e-01 -6.851233e-01
-7.123904e-01 3.386484e-01 -6.774259e-01
-7.195582e-01 3.418396e-01 -6.688521e-01
-7.267260e-01 3.450309e-01 -6.594443e-01
-7.338938e-01 3.482221e-01 -6.503756e-01
-7.410615e-01 3.514133e-01 -6.403381e-01
-7.482293e-01 3.546046e-01 -6.296713e-01
-7.553971e-01 3.577958e-01 -6.188533e-01
-7.625649e-01 3.609871e-01 -6.073309e-01
-7.697327e-01 3.641793e-01 -5.955113e-01
-7.769004e-01 3.673705e-01 -5.826162e-01
-7.840682e-01 3.705618e-01 -5.700902e-01
-7.912360e-01 3.737530e-01 -5.564287e-01
-7.984038e-01 3.769443e-01 -5.428387e-01
-8.055716e-01 3.801355e-01 -5.287070e-01
-8.127393e-01 3.833267e-01 -5.140097e-01
-8.199071e-01 3.865180e-01 -4.990640e-01
-8.270759e-01 3.897092e-01 -4.835110e-01
-8.342437e-01 3.929004e-01 -4.676892e-01
-8.414115e-01 3.960917e-01 -4.511220e-01
-8.485792e-01 3.992839e-01 -4.345815e-01
-8.557470e-01 4.024752e-01 -4.175744e-01
-8.629148e-01 4.056664e-01 -4.001386e-01
-8.700826e-01 4.088576e-01 -3.828938e-01
-8.772504e-01 4.120489e-01 -3.642988e-01
-8.844182e-01 4.152401e-01 -3.461542e-01
-8.915859e-01 4.184314e-01 -3.272979e-01
-8.987537e-01 4.216226e-01 -3.081658e-01
9.115197e-01 -3.929515e-01 -2.674823e-01
9.043509e-01 -3.897602e-01 -2.855511e-01
8.971831e-01 -3.865690e-01 -3.034114e-01
8.900153e-01 -3.833778e-01 -3.213024e-01
8.828475e-01 -3.801865e-01 -3.385340e-01
8.756798e-01 -3.769953e-01 -3.557448e-01
8.685120e-01 -3.738030e-01 -3.726561e-01
8.613442e-01 -3.706118e-01 -3.889848e-01
8.541764e-01 -3.674206e-01 -4.050257e-01
8.470086e-01 -3.642293e-01 -4.210683e-01
8.398409e-01 -3.610381e-01 -4.366210e-01
8.326731e-01 -3.578468e-01 -4.515440e-01
8.255053e-01 -3.546556e-01 -4.665381e-01
8.183375e-01 -3.514644e-01 -4.807919e-01
8.111697e-01 -3.482731e-01 -4.946878e-01
8.040020e-01 -3.450819e-01 -5.083836e-01
7.968342e-01 -3.418897e-01 -5.208656e-01
7.896654e-01 -3.386984e-01 -5.337683e-01
7.824976e-01 -3.355072e-01 -5.460092e-01
7.753298e-01 -3.323159e-01 -5.575033e-01
7.681620e-01 -3.291247e-01 -5.687194e-01
7.609943e-01 -3.259335e-01 -5.796462e-01
7.538265e-01 -3.227422e-01 -5.896343e-01
7.466587e-01 -3.195510e-01 -5.994869e-01
7.394909e-01 -3.163597e-01 -6.088458e-01
7.323231e-01 -3.131685e-01 -6.175382e-01
7.251554e-01 -3.099773e-01 -6.258595e-01
7.179876e-01 -3.067850e-01 -6.337094e-01
7.108198e-01 -3.035938e-01 -6.405820e-01
7.036520e-01 -3.004026e-01 -6.472291e-01
6.964842e-01 -2.972113e-01 -6.531360e-01
6.893165e-01 -2.940201e-01 -6.587846e-01
6.821487e-01 -2.908288e-01 -6.639986e-01
6.749799e-01 -2.876376e-01 -6.682128e-01
6.678121e-01 -2.844464e-01 -6.721400e-01
6.606443e-01 -2.812551e-01 -6.752773e-01
6.534765e-01 -2.780639e-01 -6.779780e-01
6.463088e-01 -2.748727e-01 -6.802067e-01
6.391410e-01 -2.716804e-01 -6.816465e-01
6.319732e-01 -2.684892e-01 -6.828736e-01
6.248054e-01 -2.652979e-01 -6.832704e-01
6.176376e-01 -2.621067e-01 -6.832824e-01
6.104699e-01 -2.589155e-01 -6.827931e-01
6.033021e-01 -2.557242e-01 -6.816677e-01
5.961343e-01 -2.525330e-01 -6.801012e-01
5.889665e-01 -2.493417e-01 -6.779630e-01
5.817987e-01 -2.461505e-01 -6.751946e-01
5.746310e-01 -2.429593e-01 -6.717504e-01
5.674632e-01 -2.397680e-01 -6.680441e-01
5.602944e-01 -2.365758e-01 -6.638680e-01
5.531266e-01 -2.333846e-01 -6.591390e-01
5.459588e-01 -2.301933e-01 -6.537730e-01
5.387911e-01 -2.270021e-01 -6.483300e-01
5.316233e-01 -2.238108e-01 -6.421264e-01
5.244555e-01 -2.206196e-01 -6.353916e-01
5.172877e-01 -2.174284e-01 -6.285048e-01
5.101199e-01 -2.142371e-01 -6.211197e-01
5.029521e-01 -2.110459e-01 -6.131265e-01
4.957844e-01 -2.078546e-01 -6.052047e-01
4.886166e-01 -2.046634e-01 -5.964402e-01
4.814488e-01 -2.014712e-01 -5.876562e-01
4.742810e-01 -1.982799e-01 -5.782238e-01
4.671132e-01 -1.950887e-01 -5.685105e-01
4.599455e-01 -1.918975e-01 -5.587555e-01
4.527777e-01 -1.887062e-01 -5.482312e-01
4.456089e-01 -1.855150e-01 -5.378745e-01
4.384411e-01 -1.823237e-01 -5.273027e-01
4.312733e-01 -1.791325e-01 -5.162950e-01
4.241056e-01 -1.759413e-01 -5.050595e-01
4.169378e-01 -1.727500e-01 -4.937741e-01
4.097700e-01 -1.695588e-01 -4.822284e-01
4.026022e-01 -1.663666e-01 -4.704686e-01
3.954344e-01 -1.631753e-01 -4.585965e-01
3.882666e-01 -1.599841e-01 -4.464429e-01
3.810989e-01 -1.567928e-01 -4.343382e-01
3.739311e-01 -1.536016e-01 -4.218929e-01
-3.643574e-01 1.751049e-01 -4.712729e-01
-3.715252e-01 1.782962e-01 -4.834167e-01
-3.786929e-01 1.814874e-01 -4.957670e-01
-3.858607e-01 1.846797e-01 -5.078689e-01
-3.930285e-01 1.878709e-01 -5.200502e-01
-4.001963e-01 1.910621e-01 -5.318086e-01
-4.073641e-01 1.942534e-01 -5.433582e-01
-4.145318e-01 1.974446e-01 -5.548405e-01
-4.216996e-01 2.006358e-01 -5.659739e-01
-4.288674e-01 2.038271e-01 -5.770715e-01
-4.360352e-01 2.070183e-01 -5.877510e-01
-4.432030e-01 2.102096e-01 -5.978937e-01
-4.503707e-01 2.134008e-01 -6.078976e-01
-4.575385e-01 2.165920e-01 -6.177241e-01
-4.647063e-01 2.197843e-01 -6.271515e-01
-4.718751e-01 2.229755e-01 -6.361739e-01
-4.790429e-01 2.261668e-01 -6.449603e-01
-4.862106e-01 2.293580e-01 -6.530639e-01
-4.933784e-01 2.325492e-01 -6.612180e-01
-5.005462e-01 2.357405e-01 -6.686934e-01
-5.077140e-01 2.389317e-01 -6.758890e-01
-5.148818e-01 2.421229e-01 -6.825044e-01
-5.220496e-01 2.453142e-01 -6.887953e-01
-5.292173e-01 2.485054e-01 -6.944565e-01
-5.363851e-01 2.516967e-01 -6.997595e-01
-5.435529e-01 2.548889e-01 -7.046171e-01
-5.507207e-01 2.580801e-01 -7.090025e-01
-5.578885e-01 2.612714e-01 -7.125660e-01
-5.650562e-01 2.644626e-01 -7.159887e-01
-5.722240e-01 2.676538e-01 -7.188059e-01
-5.793918e-01 2.708451e-01 -7.211828e-01
-5.865606e-01 2.740363e-01 -7.230107e-01
-5.937284e-01 2.772276e-01 -7.241002e-01
-6.008961e-01 2.804188e-01 -7.247856e-01
-6.080639e-01 2.836100e-01 -7.250599e-01
-6.152317e-01 2.868013e-01 -7.246122e-01
-6.223995e-01 2.899935e-01 -7.237466e-01
-6.295673e-01 2.931848e-01 -7.225388e-01
-6.367351e-01 2.963760e-01 -7.205091e-01
-6.439028e-01 2.995672e-01 -7.179721e-01
-6.510706e-01 3.027585e-01 -7.148930e-01
-6.582384e-01 3.059497e-01 -7.112387e-01
-6.654062e-01 3.091409e-01 -7.073717e-01
-6.725740e-01 3.123322e-01 -7.025563e-01
-6.797417e-01 3.155234e-01 -6.973816e-01
-6.869095e-01 3.187147e-01 -6.914269e-01
-6.940773e-01 3.219059e-01 -6.853045e-01
-7.012461e-01 3.250981e-01 -6.784995e-01
